matchId,winner_BOTTOM,winner_JUNGLE,winner_MIDDLE,winner_TOP,winner_UTILITY,loser_BOTTOM,loser_JUNGLE,loser_MIDDLE,loser_TOP,loser_UTILITY
EUW1_7188503647,Ashe,LeeSin,Xerath,Sett,Braum,Caitlyn,Warwick,Anivia,Shen,Karma
EUW1_7188503742,Ashe,Warwick,Katarina,Mordekaiser,Velkoz,Jinx,Viego,Diana,TahmKench,Zilean
EUW1_7188516345,KogMaw,Kayn,Darius,Aatrox,Lulu,Ezreal,Yone,Veigar,,Seraphine
EUW1_7188523616,Samira,Teemo,Hwei,Mordekaiser,Nautilus,Aphelios,Talon,Akali,Urgot,Taric
EUW1_7188524295,Caitlyn,Elise,Sion,Sett,Braum,Yasuo,Pyke,Rakan,Garen,Milio
EUW1_7188528895,Jhin,Warwick,Graves,Shen,Nautilus,Sivir,Sylas,Leblanc,Yorick,Nami
EUW1_7188531685,Caitlyn,MasterYi,Lux,DrMundo,Galio,Jinx,Diana,Katarina,Tryndamere,Leona
EUW1_7188542641,MissFortune,Kayn,Katarina,Mordekaiser,Janna,Smolder,Nunu,Anivia,Illaoi,Lux
EUW1_7188543157,MissFortune,Kayn,Zed,TahmKench,Nautilus,Caitlyn,Warwick,Malzahar,Gnar,Xerath
EUW1_7188544995,Caitlyn,Warwick,Veigar,Ambessa,Bard,Lucian,Kayn,Kassadin,Yorick,Lux
EUW1_7188554410,Caitlyn,Volibear,Galio,Sion,Seraphine,MissFortune,Amumu,Hwei,TahmKench,Pyke
EUW1_7188560577,Kaisa,Diana,Sylas,Yorick,Brand,Zeri,Elise,Naafiri,Yone,Lux
EUW1_7188560767,Jinx,DrMundo,Graves,Tryndamere,Swain,Samira,Viego,Yasuo,Vladimir,Neeko
EUW1_7188564266,Ezreal,Shyvana,Mordekaiser,Illaoi,Pyke,Smolder,Graves,Malzahar,Sett,Soraka
EUW1_7188567021,Samira,Khazix,Zoe,Gragas,Alistar,Sivir,Vi,Aurora,Shen,Senna
EUW1_7188571405,Jhin,Vi,Vex,Sett,Lux,Ashe,Graves,Zed,Ambessa,Karma
EUW1_7188571742,Jinx,Elise,Yone,Chogath,Brand,Ezreal,Viego,Anivia,Yorick,Neeko
EUW1_7188573647,Ezreal,Viego,Akali,Darius,TahmKench,Nilah,Lillia,Quinn,Ambessa,Janna
EUW1_7188584811,Jinx,Nocturne,Ezreal,Yorick,Brand,Xayah,Teemo,Anivia,Darius,Ashe
EUW1_7188598630,Sivir,XinZhao,Brand,Garen,Poppy,Caitlyn,Belveth,Lux,Illaoi,Senna
EUW1_7188614953,Twitch,Evelynn,Ryze,Garen,Janna,KogMaw,Vi,Nasus,Ambessa,Zoe
EUW1_7188621568,Nilah,Vi,Diana,Sion,Leona,Tristana,Kayn,Yone,TahmKench,Lux
EUW1_7188629833,Jinx,Shaco,Lux,Aatrox,Swain,Xayah,Talon,Nunu,Trundle,Poppy
EUW1_7188633709,MissFortune,Amumu,Malzahar,Yorick,Leona,TwistedFate,Volibear,Diana,Darius,Lux
EUW1_7188636706,Xayah,Zac,Naafiri,Fiora,Neeko,Caitlyn,Diana,Lux,Sett,Zyra
EUW1_7188647174,Sivir,XinZhao,Akali,Aatrox,Ashe,Smolder,Amumu,Yone,Kayle,Zyra
EUW1_7188651421,Jhin,Sejuani,Syndra,Sett,Zyra,Aphelios,Graves,Sylas,Gwen,Bard
EUW1_7188652362,Smolder,Teemo,Yasuo,DrMundo,Yuumi,Jinx,LeeSin,Briar,Gragas,Karma
EUW1_7188654351,Tristana,Graves,Anivia,Yone,Leona,Garen,LeeSin,Syndra,Malphite,Darius
EUW1_7188672952,Ashe,Sion,Akali,Kayle,Lux,Caitlyn,Warwick,Galio,Darius,Morgana
EUW1_7188681769,Caitlyn,Gwen,Akali,Urgot,Brand,Smolder,Diana,Talon,Jax,TahmKench
EUW1_7188687915,Caitlyn,Kayn,Ekko,Mordekaiser,Bard,Vayne,Viego,Syndra,Garen,Brand
EUW1_7188691127,Caitlyn,Warwick,Talon,TahmKench,Blitzcrank,Ezreal,Diana,Anivia,Gangplank,Seraphine
EUW1_7188694720,Samira,Viego,Yone,Jax,Seraphine,Smolder,Teemo,Swain,Shen,Karma
EUW1_7188695226,Jinx,Warwick,Malzahar,Kennen,Thresh,Jhin,Viego,Ahri,Sion,Renata
EUW1_7188705905,Jinx,Kayn,Smolder,Ambessa,Lulu,Vayne,Shyvana,Zed,Malphite,Pyke
EUW1_7188734401,Ezreal,Nocturne,Leblanc,Ryze,TahmKench,Zeri,Graves,Vex,Garen,Karma
EUW1_7188737585,MissFortune,LeeSin,Ahri,Jax,Karma,Ashe,Sejuani,Yone,Sett,Velkoz
EUW1_7188745802,Vayne,Ivern,Briar,Fiora,Pyke,Kaisa,Kayn,Yasuo,Darius,Leona
EUW1_7188750095,Caitlyn,Warwick,Veigar,Yasuo,Lux,KogMaw,Ekko,AurelionSol,Yorick,Morgana
EUW1_7188782181,Samira,Diana,Syndra,Olaf,Zyra,Xayah,Kayn,Aurora,Teemo,Brand
EUW1_7188782344,Sion,Amumu,Katarina,Yorick,Alistar,Samira,Nocturne,Orianna,Smolder,Leona
EUW1_7188788373,Smolder,Warwick,Akali,Chogath,Nautilus,Draven,Skarner,Katarina,Mordekaiser,Leona
EUW1_7188800479,MissFortune,Amumu,Orianna,Nasus,Lux,Swain,Maokai,Ryze,Ezreal,Nautilus
EUW1_7188824511,MissFortune,Warwick,Lux,TahmKench,Zilean,Jhin,FiddleSticks,Syndra,Singed,Teemo
EUW1_7188828067,Jinx,Chogath,Ahri,Fiora,Zoe,Jhin,Kindred,Pantheon,Skarner,Hwei
EUW1_7188841288,Jhin,Kayn,Galio,Urgot,TahmKench,Ziggs,Nocturne,Diana,Mordekaiser,Blitzcrank
EUW1_7188842794,Kaisa,Nocturne,Diana,Jax,Brand,Jhin,Lillia,Veigar,Shen,Morgana
EUW1_7188843207,Nilah,Gragas,AurelionSol,KSante,TahmKench,Jinx,Volibear,Yasuo,Ambessa,Zyra
EUW1_7188843464,Kaisa,LeeSin,Fizz,Gnar,Xerath,Corki,Nocturne,Ziggs,Renekton,Velkoz
EUW1_7188866931,Sivir,Briar,Ahri,Renekton,Xerath,Jinx,Amumu,Yone,Nasus,Hwei
EUW1_7188893608,Draven,Shaco,Akali,Sett,Taric,Tristana,Diana,Katarina,Trundle,Sona
EUW1_7188896655,Jhin,Shaco,Lux,DrMundo,TahmKench,MissFortune,Teemo,Zed,Akali,Pyke
EUW1_7188898015,Ezreal,JarvanIV,Yone,Urgot,Poppy,Kaisa,Vi,Akali,Darius,Milio
EUW1_7188903149,Caitlyn,Kindred,Vladimir,Garen,Soraka,Aphelios,Teemo,Xerath,Sion,Thresh
EUW1_7188903796,Ezreal,Shaco,Malphite,Aurora,Velkoz,Smolder,Twitch,Vex,Ambessa,Lux
EUW1_7188904953,Caitlyn,Viego,Fizz,Kled,Nami,Draven,XinZhao,Zed,Chogath,Yuumi
EUW1_7188909040,KSante,Amumu,Galio,Fiora,Neeko,Sivir,Lillia,Akshan,Cassiopeia,Nautilus
EUW1_7188911843,Caitlyn,Briar,Ahri,Ziggs,Lux,Jhin,Teemo,MonkeyKing,Rumble,Nami
EUW1_7188924309,Xayah,Trundle,Orianna,Ornn,Zyra,Samira,Hecarim,AurelionSol,DrMundo,Thresh
EUW1_7188924427,Cassiopeia,Graves,Anivia,Ambessa,Janna,Kaisa,Kayn,MonkeyKing,Ryze,Maokai
EUW1_7188930758,Caitlyn,Shaco,Leblanc,Gwen,Swain,,MasterYi,Neeko,MissFortune,Shen
EUW1_7188932261,Ezreal,Shaco,Ahri,Garen,Rell,Teemo,Sejuani,Hwei,Riven,Blitzcrank
EUW1_7188940297,Ashe,Diana,Syndra,Illaoi,Seraphine,Vayne,LeeSin,Sylas,Teemo,Zilean
EUW1_7188943557,Ashe,XinZhao,Yasuo,KSante,Blitzcrank,Samira,JarvanIV,Orianna,Sion,Alistar
EUW1_7188954784,Jhin,Nunu,Mordekaiser,Sion,Milio,Jinx,Khazix,Malzahar,Maokai,Nami
EUW1_7188954881,Jinx,Kindred,Akali,Gragas,Blitzcrank,Kaisa,Nocturne,Ahri,Garen,Pyke
EUW1_7188955914,Jhin,Shaco,Corki,Urgot,Renata,Draven,Kindred,Neeko,Gragas,Rell
EUW1_7188956722,Lucian,Diana,Viktor,Mordekaiser,Nami,MissFortune,Nunu,Azir,Yone,Swain
EUW1_7188957734,Smolder,Mordekaiser,Zed,Pantheon,Soraka,Caitlyn,Rengar,Malzahar,Teemo,Maokai
EUW1_7188963235,Caitlyn,Volibear,Ahri,Kayle,Renata,Aphelios,Vi,Diana,TahmKench,Swain
EUW1_7188965762,Evelynn,Ambessa,Leblanc,Teemo,TahmKench,Ashe,Nocturne,Ambessa,Gragas,Leona
EUW1_7188966841,Ashe,Shaco,AurelionSol,Nasus,Senna,Ezreal,Nocturne,Akali,Illaoi,Lux
EUW1_7188970215,Tristana,Lillia,Corki,Jax,Brand,MissFortune,Teemo,Yone,TahmKench,Seraphine
EUW1_7188976068,Jinx,MasterYi,Sylas,Quinn,Lux,Caitlyn,Viego,Ahri,Darius,Amumu
EUW1_7188976522,Swain,Darius,Aphelios,Kayle,TahmKench,Caitlyn,RekSai,AurelionSol,Camille,Thresh
EUW1_7188980691,Kaisa,Graves,Lux,Riven,Janna,Jhin,Hecarim,Yasuo,Ekko,Thresh
EUW1_7188985430,Caitlyn,Khazix,Anivia,Garen,Pyke,Draven,Karthus,Syndra,Vayne,Leona
EUW1_7188985598,Ashe,Kayn,Qiyana,Warwick,Swain,Jinx,Nunu,Corki,TahmKench,Lux
EUW1_7188998949,Vayne,Evelynn,Talon,Tryndamere,Thresh,Corki,Kindred,Vex,AurelionSol,Morgana
EUW1_7189011355,Ashe,LeeSin,Teemo,DrMundo,Zyra,Ezreal,Zac,Hwei,Sion,Thresh
EUW1_7189014428,KogMaw,Nocturne,Katarina,Yorick,Sona,Caitlyn,Shyvana,Ekko,Trundle,Nautilus
EUW1_7189021234,Swain,Khazix,Tristana,Jax,Qiyana,Jhin,Volibear,Syndra,Yasuo,Lux
EUW1_7189023918,Caitlyn,Gragas,Yone,Darius,Lux,Ashe,Teemo,Katarina,Garen,Senna
EUW1_7189025098,MissFortune,Hecarim,Heimerdinger,Mordekaiser,Pyke,Sivir,Ambessa,Talon,Garen,Twitch
EUW1_7189028833,Xayah,Shyvana,Diana,Ambessa,Twitch,Jinx,Nocturne,Syndra,Gragas,Renata
EUW1_7189030365,Sivir,Warwick,Veigar,Nasus,MissFortune,Caitlyn,Ekko,Swain,Varus,Janna
EUW1_7189030424,MissFortune,Viego,Malzahar,Darius,Lux,Kaisa,Kayn,Katarina,TahmKench,Xerath
EUW1_7189034404,Jinx,LeeSin,Malzahar,Malphite,Nami,Tristana,Khazix,Katarina,Mordekaiser,Milio
EUW1_7189035094,Caitlyn,Teemo,Yone,Darius,Brand,Draven,Graves,Qiyana,Darius,TahmKench
EUW1_7189037245,Samira,Trundle,Nasus,Kennen,Thresh,Kaisa,XinZhao,Yasuo,Kayle,Seraphine
EUW1_7189052267,Vayne,Kindred,Ekko,Darius,Janna,Jinx,Trundle,AurelionSol,Udyr,Blitzcrank
EUW1_7189052273,Varus,Hecarim,Ahri,Shen,Velkoz,Jinx,Warwick,Anivia,Darius,Milio
EUW1_7189061855,Xayah,Trundle,Morgana,Yasuo,Poppy,MissFortune,Ekko,Zed,Garen,Nami
EUW1_7189075326,Swain,Skarner,Annie,Ambessa,Nautilus,Ashe,Sejuani,Syndra,Aatrox,Thresh
EUW1_7189080278,Xayah,Nunu,Veigar,Pantheon,Blitzcrank,Ezreal,Olaf,,Draven,Pyke
EUW1_7189094455,Caitlyn,Vi,Leblanc,Garen,Pyke,Ziggs,Jax,Malzahar,Riven,Nautilus
EUW1_7189095157,Ashe,Maokai,Yone,Naafiri,Brand,Draven,Ekko,Vladimir,Kennen,Nautilus
EUW1_7189098315,MissFortune,Viego,Yasuo,Jax,Karma,Smolder,Kayn,Leblanc,Urgot,Bard
EUW1_7189100150,Varus,Nocturne,Syndra,TahmKench,,Jinx,Zed,Malzahar,Trundle,Xerath
EUW1_7189101817,Ashe,Teemo,Qiyana,Rumble,Thresh,KogMaw,Mordekaiser,Hwei,Ambessa,Seraphine
EUW1_7189104101,Caitlyn,Mordekaiser,Yone,Nasus,Seraphine,Vayne,Briar,Morgana,Ornn,Renata
EUW1_7189104750,Lucian,XinZhao,Diana,Yone,Singed,KogMaw,Kayn,Qiyana,Gnar,Bard
EUW1_7189104952,Kaisa,Shaco,Hwei,Gnar,Rell,Nilah,Kindred,Lux,Gwen,Nautilus
EUW1_7189109504,Jhin,Trundle,Lissandra,Sett,Swain,Lucian,Teemo,Yasuo,Volibear,Nami
EUW1_7189109982,Ashe,Elise,Irelia,Nasus,Zyra,Ezreal,LeeSin,Fizz,Pantheon,Sona
EUW1_7189121941,Tristana,Warwick,Fizz,Aatrox,Morgana,Syndra,MonkeyKing,Diana,Gwen,
EUW1_7189130127,Nilah,Warwick,Lux,Teemo,Zilean,MissFortune,Amumu,Ahri,Sion,Darius
EUW1_7189140324,Kaisa,Graves,Neeko,Aatrox,Blitzcrank,Caitlyn,Kayn,Ahri,Garen,Lux
EUW1_7189149242,MissFortune,Kayn,Zed,Maokai,Milio,Swain,MasterYi,Irelia,Teemo,Senna
EUW1_7189157402,Chogath,XinZhao,Orianna,Shen,Senna,Jinx,Ambessa,Ahri,Teemo,Sona
EUW1_7189164832,Jhin,Rengar,Yasuo,Malphite,Zyra,Jinx,Morgana,AurelionSol,Ambessa,Senna
EUW1_7189171778,Kaisa,Udyr,Galio,Diana,Poppy,Irelia,Briar,Katarina,Yone,Akali
EUW1_7189180984,Jhin,Viego,Katarina,Kayle,Zyra,MissFortune,Sion,Hwei,Zac,Bard
EUW1_7189181567,Caitlyn,Diana,Galio,Volibear,Lux,MissFortune,Kayn,Ekko,Yone,Pyke
EUW1_7189192110,Smolder,Ambessa,Viktor,Camille,Thresh,Singed,Gragas,Renekton,Sion,Yuumi
EUW1_7189195638,Kaisa,Brand,Varus,Yone,Zyra,Ziggs,Kindred,Akali,Garen,Nautilus
EUW1_7189197047,Vayne,Volibear,Zed,Mordekaiser,Lulu,Jinx,Ekko,Yone,Teemo,Thresh
EUW1_7189198229,Smolder,XinZhao,Lissandra,Kayle,Karma,Yasuo,Elise,Qiyana,Vladimir,Sejuani
EUW1_7189201023,Vayne,Amumu,Vex,Yone,Nami,Jinx,Zed,Qiyana,Nasus,Thresh
EUW1_7189203501,Jhin,Teemo,Corki,Trundle,Janna,Varus,Ambessa,Ahri,Gwen,Thresh
EUW1_7189208027,Draven,Viego,Sion,Kennen,Zilean,Senna,Teemo,Malzahar,Gnar,Alistar
EUW1_7189210602,Draven,Yorick,Ekko,Teemo,Alistar,Ezreal,Viego,Azir,Yone,Thresh
EUW1_7189211956,Caitlyn,Zac,Garen,Darius,Lux,Ahri,Teemo,Yone,Aatrox,Zyra
EUW1_7189224827,Jhin,Kayn,Hwei,Teemo,Nautilus,Ashe,Vayne,Katarina,Gragas,Morgana
EUW1_7189233293,Kaisa,Kayn,Sylas,Sett,Pyke,Jhin,Shaco,Xerath,Teemo,Senna
EUW1_7189234673,Sivir,Kayn,Ahri,Sion,Lux,KogMaw,Rengar,Zed,Olaf,Lulu
EUW1_7189234954,Kaisa,LeeSin,Lux,Kennen,Lulu,Caitlyn,Karthus,Ahri,Shaco,Swain
EUW1_7189236061,Aphelios,Shaco,Galio,Zac,Thresh,Caitlyn,Ekko,Viktor,Warwick,Heimerdinger
EUW1_7189236439,MissFortune,XinZhao,Syndra,Zoe,Hwei,Vladimir,Kayn,Morgana,Camille,Swain
EUW1_7189236649,Jhin,Malphite,Ryze,Urgot,Swain,Caitlyn,Nocturne,Fizz,Gragas,Bard
EUW1_7189238850,Lucian,Teemo,Kayle,Urgot,Milio,Swain,Udyr,Talon,Malzahar,Pyke
EUW1_7189244203,Jinx,Hecarim,Naafiri,Sylas,Velkoz,KogMaw,Elise,Ryze,Gragas,Rell
EUW1_7189244973,Jhin,Khazix,Aurora,Poppy,Seraphine,Jinx,Diana,TwistedFate,Gangplank,Lux
EUW1_7189253696,Kaisa,Shaco,Galio,Jax,Milio,Ashe,Diana,Sylas,Ambessa,Gragas
EUW1_7189255610,Jinx,Vi,Aurora,Jax,Zilean,Caitlyn,Sejuani,Leblanc,Olaf,Brand
EUW1_7189257188,Jhin,Viego,Aurora,Rengar,Pyke,Senna,Nunu,Sylas,Mordekaiser,Yone
EUW1_7189260996,Xayah,Teemo,Malphite,DrMundo,Zyra,Caitlyn,Vi,Yasuo,Irelia,Morgana
EUW1_7189261150,MissFortune,Zed,Sylas,Nasus,Brand,Jinx,Shaco,Katarina,Ryze,Taliyah
EUW1_7189264903,Caitlyn,Amumu,Zed,DrMundo,Lux,Kaisa,LeeSin,Akali,Aatrox,Swain
EUW1_7189270121,Xayah,Viego,Velkoz,Pantheon,Xerath,Jinx,Warwick,Veigar,Sion,Morgana
EUW1_7189270903,Xayah,Lillia,Vladimir,MonkeyKing,Brand,Jinx,Rengar,Irelia,Jayce,Morgana
EUW1_7189273695,Xayah,Shaco,Malzahar,Smolder,Swain,Samira,Elise,Yasuo,Gangplank,Morgana
EUW1_7189275143,KogMaw,Lillia,Leblanc,Garen,Lulu,Twitch,Lillia,Corki,Pantheon,Swain
EUW1_7189285602,Twitch,Amumu,Sylas,Heimerdinger,Swain,Jinx,Zac,Lux,Ornn,Malphite
EUW1_7189286208,Caitlyn,Viego,Zoe,Urgot,Soraka,Jinx,LeeSin,Ahri,Yone,Skarner
EUW1_7189289845,Jinx,Warwick,Lux,Vladimir,Vi,Caitlyn,Shaco,Xerath,MonkeyKing,Swain
EUW1_7189291941,Ashe,Teemo,Ahri,Illaoi,Nami,Ezreal,Shyvana,Veigar,Mordekaiser,Yuumi
EUW1_7189295714,Singed,Neeko,Jinx,Urgot,Karma,Jhin,Shaco,Syndra,Ryze,Seraphine
EUW1_7189300354,Ezreal,LeeSin,Cassiopeia,Volibear,Senna,Jinx,Skarner,Gangplank,Nasus,Bard
EUW1_7189303742,Jinx,Nocturne,Diana,Jax,Udyr,MissFortune,MasterYi,Yone,Illaoi,Leona
EUW1_7189307134,KogMaw,Shaco,Ryze,Fiora,Zyra,Samira,Brand,Katarina,Garen,Alistar
EUW1_7189312131,Caitlyn,MasterYi,Galio,Irelia,Swain,Jinx,Kayn,Vex,Ambessa,Lux
EUW1_7189312351,Caitlyn,Teemo,Fizz,Nasus,Senna,Swain,Ekko,Yasuo,Ornn,Rell
EUW1_7189322433,Kaisa,Evelynn,Aurora,TahmKench,Nautilus,Vayne,Khazix,Katarina,DrMundo,Alistar
EUW1_7189323761,Jinx,Teemo,Hwei,Renekton,Pyke,Tristana,Warwick,Kassadin,Nasus,Rell
EUW1_7189330322,Jhin,Diana,Yasuo,Sett,Zilean,Lucian,MonkeyKing,Teemo,Volibear,Karma
EUW1_7189330751,Caitlyn,Skarner,Ahri,TahmKench,Lux,Sivir,Teemo,Katarina,Jayce,Morgana
EUW1_7189337476,Swain,Lillia,Vex,Illaoi,Thresh,Ezreal,Nocturne,Yone,Sett,Milio
EUW1_7189341957,Caitlyn,Morgana,Yasuo,Urgot,Poppy,Corki,Hecarim,Pantheon,Nasus,Rakan
EUW1_7189344234,Tristana,Vi,Hwei,Aatrox,Nunu,Lulu,Viego,Swain,Shaco,Soraka
EUW1_7189351541,Veigar,Nunu,Yone,Yorick,Leona,Samira,Khazix,Malphite,Riven,Thresh
EUW1_7189361513,Ashe,Nocturne,Warwick,Ornn,Senna,Twitch,Diana,TwistedFate,Illaoi,Nami
EUW1_7189363611,Jinx,XinZhao,Katarina,Volibear,Lux,MissFortune,Kayn,Akali,Malphite,Pyke
EUW1_7189365382,Veigar,LeeSin,Lissandra,Gnar,Thresh,Jhin,Graves,Ahri,Ezreal,Swain
EUW1_7189365801,Draven,MasterYi,Sylas,Nasus,TahmKench,Tristana,Warwick,Jayce,Yone,Brand
EUW1_7189378156,Kaisa,Volibear,Yone,Katarina,Nautilus,Draven,Talon,Sylas,Yorick,Leblanc
EUW1_7189378894,Jinx,Shaco,Yone,Volibear,Xerath,Ziggs,LeeSin,Azir,Trundle,Swain
EUW1_7189384937,Jinx,XinZhao,Ahri,Malphite,Nautilus,Vayne,Khazix,Veigar,Yone,Lux
EUW1_7189387189,Caitlyn,Khazix,Nunu,Chogath,Galio,Jinx,Viego,Akali,Volibear,Shen
EUW1_7189393257,Jinx,Nasus,Yasuo,Yorick,Brand,Vayne,Graves,Galio,Illaoi,Nami
EUW1_7189393379,MissFortune,Viego,Hwei,Sett,Swain,Jhin,Shaco,Orianna,Trundle,Leona
EUW1_7189394175,Sivir,Skarner,Ahri,Camille,Senna,Jinx,Kayn,Malphite,Rumble,Karma
EUW1_7189394278,Hwei,Ambessa,Qiyana,Kennen,Nami,Samira,FiddleSticks,Yone,Teemo,Leona
EUW1_7189396722,Jhin,Diana,Cassiopeia,Darius,Rengar,Caitlyn,MonkeyKing,Riven,Jax,Nami
EUW1_7189404230,Jhin,Amumu,Zed,Yasuo,Brand,Kaisa,XinZhao,Malzahar,Anivia,Bard
EUW1_7189405127,Yasuo,Teemo,Smolder,Ambessa,Nautilus,MissFortune,Khazix,Sylas,Tryndamere,Thresh
EUW1_7189406355,Draven,Warwick,Vex,Teemo,Nami,Caitlyn,Nocturne,Sylas,Swain,Leona
EUW1_7189411995,Xayah,Khazix,Ahri,DrMundo,Lux,Jhin,Hecarim,Malzahar,Renekton,Sona
EUW1_7189415290,Jinx,Teemo,Ahri,Olaf,TahmKench,Varus,Belveth,Corki,Jax,Maokai
EUW1_7189416528,Varus,Nunu,Talon,Ambessa,Seraphine,Senna,Rengar,Akali,Darius,Zilean
EUW1_7189419559,Jhin,Viego,Veigar,TahmKench,Taric,Caitlyn,Vi,Syndra,Ambessa,Rell
EUW1_7189419714,Ezreal,Ekko,Taliyah,Aatrox,Ahri,Vayne,Volibear,Akali,Fiora,Lulu
EUW1_7189422925,Jinx,Rammus,Leblanc,Trundle,Brand,Heimerdinger,Teemo,Sylas,Olaf,Zyra
EUW1_7189427417,Sivir,Udyr,Ahri,Yorick,TahmKench,Ashe,Belveth,Smolder,Renekton,Janna
EUW1_7189430269,Jhin,Shyvana,AurelionSol,Udyr,Neeko,Jinx,Twitch,Vex,Mordekaiser,Thresh
EUW1_7189432305,MissFortune,MasterYi,Irelia,Darius,Ahri,Vayne,Viego,Katarina,Gangplank,Velkoz
EUW1_7189434018,Sivir,Khazix,Ahri,Gnar,Sona,Xayah,LeeSin,Zed,Rumble,Leona
EUW1_7189437152,KogMaw,Lillia,Diana,Kayle,Thresh,Caitlyn,XinZhao,Irelia,Renekton,Zyra
EUW1_7189439913,Twitch,Ambessa,Yasuo,Ryze,Leona,MissFortune,Skarner,Sylas,Briar,Senna
EUW1_7189441154,Xayah,Teemo,Ahri,Mordekaiser,Rakan,Jinx,Viego,Leblanc,Malphite,Shaco
EUW1_7189441731,Caitlyn,MonkeyKing,Sylas,Ornn,Nami,Ezreal,Kayn,Fizz,Singed,Thresh
EUW1_7189447816,Jinx,Shyvana,Malzahar,Malphite,Poppy,Jhin,Kayn,Heimerdinger,Teemo,Rakan
EUW1_7189454799,Jinx,Warwick,LeeSin,Caitlyn,Teemo,Zeri,Trundle,Yasuo,Sion,Lux
EUW1_7189465858,Zeri,Briar,Sylas,Tryndamere,Karma,Vayne,Kayn,Ahri,Nasus,TahmKench
EUW1_7189479790,Caitlyn,Viego,Sylas,Vi,Milio,Sivir,Taric,Yone,Smolder,Velkoz
EUW1_7189483948,Ashe,Warwick,Malzahar,Darius,Morgana,Xayah,Evelynn,Galio,Kayle,Thresh
EUW1_7189501273,Ashe,Viego,Talon,Gragas,Nami,Jhin,Shaco,Zoe,Darius,Milio
EUW1_7189501588,Aphelios,Shaco,Hwei,Draven,Xerath,Jhin,Pantheon,Talon,Darius,Karma
EUW1_7189502593,Sivir,Amumu,Irelia,Kayle,Seraphine,Caitlyn,Teemo,Akali,Renekton,Swain
EUW1_7189507088,Ashe,Graves,Ahri,Chogath,Hwei,Ziggs,Hecarim,Lux,Gnar,Leona
EUW1_7189509236,Kaisa,Lillia,Syndra,Sett,Nautilus,Jhin,FiddleSticks,Zed,KSante,Morgana
EUW1_7189510566,Caitlyn,MonkeyKing,Ekko,DrMundo,Morgana,Jhin,Briar,Veigar,Yorick,Senna
EUW1_7189529910,Smolder,Viego,Diana,LeeSin,Velkoz,Ashe,Skarner,Ryze,Jayce,Blitzcrank
EUW1_7189532665,Caitlyn,JarvanIV,Anivia,Zac,Lux,Kaisa,Warwick,Kayle,Volibear,Yuumi
EUW1_7189535741,Zeri,Zac,Malzahar,Volibear,Senna,Lucian,Shyvana,Fizz,Aatrox,Brand
EUW1_7189537856,Tristana,Olaf,Viktor,Riven,Zyra,Jinx,MasterYi,Galio,Camille,Bard
EUW1_7189538949,Zeri,Teemo,Ahri,Sion,Elise,Ashe,Ambessa,Zed,Jayce,Braum
EUW1_7189552713,Sivir,Volibear,Akali,Teemo,Lux,MissFortune,Shaco,Fizz,Swain,Bard
EUW1_7189563073,Brand,Volibear,Xerath,Kayle,Nami,Vayne,Evelynn,Akali,Chogath,Milio
EUW1_7189563792,Caitlyn,Volibear,Veigar,Sett,Annie,MissFortune,Qiyana,Ahri,Darius,Swain
EUW1_7189564803,Vayne,Shyvana,Malzahar,Akali,Thresh,Lucian,Volibear,Sylas,Malphite,Lulu
EUW1_7189569250,Ashe,Warwick,Syndra,Sett,Nautilus,Caitlyn,Diana,Katarina,Darius,Nami
EUW1_7189590380,Zac,Kindred,Sylas,Gangplank,Lux,Yasuo,LeeSin,Vladimir,Mordekaiser,Pyke
EUW1_7189590514,Jinx,Ambessa,Galio,Pantheon,Neeko,Xayah,Diana,Yasuo,MonkeyKing,Soraka
EUW1_7189593718,Tristana,Nocturne,Cassiopeia,Teemo,Leona,Jinx,Warwick,Kayle,Volibear,Morgana
EUW1_7189594323,Swain,Talon,Caitlyn,Garen,Shen,Draven,Lillia,Veigar,Ornn,Soraka
EUW1_7189599207,Zeri,Zac,Zed,Ryze,Rakan,Nilah,Sejuani,Sylas,Ambessa,Lux
EUW1_7189601585,Tristana,Viego,Diana,Malphite,Blitzcrank,Caitlyn,Udyr,Sylas,Galio,Lux
EUW1_7189605837,Jhin,Warwick,Vex,Irelia,Janna,Caitlyn,Graves,Galio,DrMundo,Lux
EUW1_7189608485,Tristana,Volibear,Anivia,Gwen,Senna,Galio,Vi,Malzahar,Riven,Alistar
EUW1_7189608893,MissFortune,Nocturne,Syndra,Akali,Chogath,Draven,Talon,Corki,Illaoi,Renata
EUW1_7189610653,Smolder,Zed,Viktor,Trundle,Lulu,KogMaw,Elise,Pantheon,Jax,Morgana
EUW1_7189610659,Ezreal,Volibear,Leblanc,Yone,Sona,Caitlyn,Warwick,Veigar,Jax,Pyke
EUW1_7189617937,Xayah,Olaf,Ahri,Mordekaiser,Morgana,Swain,Volibear,Fizz,Teemo,Zyra
EUW1_7189629054,Jhin,Nocturne,AurelionSol,Shen,Nami,Zeri,Graves,Leblanc,Illaoi,Janna
EUW1_7189629445,Lucian,Vi,Vladimir,Jax,Milio,Ashe,Kindred,Azir,Warwick,Seraphine
EUW1_7189643117,Kaisa,Tryndamere,Corki,Aurora,Maokai,Ashe,Gragas,Kassadin,Ambessa,TahmKench
EUW1_7189643740,Lucian,Nunu,Xerath,Tryndamere,Nami,Caitlyn,LeeSin,AurelionSol,Sion,Pantheon
EUW1_7189647859,Jhin,Rumble,Lux,Mordekaiser,Seraphine,Ashe,Kayle,Malzahar,,Nami
